Date,Open,High,Low,NFLX_Close(t),Volume,SD20,Upper_Band,Lower_Band,NFLX_Close(t-1),NFLX_Close(t-2),NFLX_Close(t-5),NFLX_Close(t-10),NFLX_Open(t-1),MA5,MA10,MA20,MA50,MA200,MACD,MACD_EMA,EMA10,EMA20,EMA50,EMA100,EMA200,ATR,ADX,CCI,ROC,RSI,William%R,SO%K,STD5,QQQ_Close_x,QQQ(t-1)_x,QQQ(t-2)_x,QQQ(t-5)_x,QQQ_MA10_x,QQQ_MA20_x,QQQ_MA50_x,QQQ_Close_y,QQQ(t-1)_y,QQQ(t-2)_y,QQQ(t-5)_y,QQQ_MA10_y,QQQ_MA20_y,QQQ_MA50_y,SnP_Close,SnP(t-1)),SnP(t-5),ForceIndex1,ForceIndex20,NFLX_Close(t+1),Date_Col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month
2019-04-12,360.69,361.75,349.36,351.14,15646199.0,6.8417091393562615,377.36791827871247,350.00108172128745,367.65,363.92,365.49,356.56,365.0,361.76599999999996,364.663,363.68449999999996,359.0266,338.449225,1.3147188165619923,2.594822581710154,360.6723277733537,360.6723277733537,360.6723277733537,360.6723277733537,360.6723277733537,9.485953195702136,14.030594726183429,1333.3333333333333,-1.520080771819614,42.693657484111014,-91.98694781189981,8.013052188100186,0.022541100285788825,185.83,185.03,185.47,184.66,184.286,181.71949999999998,176.1644,185.83,185.03,185.47,184.66,184.286,181.71949999999998,176.1644,266.48,264.69,265.01,-258318745.48999986,-161468773.6799999,348.87,2019-04-12,12,4,102,15,0,0,0,0,0,0,0,2019,4
2019-04-15,350.71,352.21,342.27,348.87,8842344.0,7.602513711728911,378.1610274234578,347.7509725765422,351.14,367.65,361.41,366.96,360.69,359.258,362.854,362.956,359.207,338.241625,0.134953874745122,2.1028488403171477,356.73821851556914,356.73821851556914,356.73821851556914,356.73821851556914,356.73821851556914,9.51838511029484,14.924918023474953,1333.3333333333333,-4.9296926095487175,41.29206503375056,-78.80573529647882,21.19426470352119,0.022462141179882683,185.86,185.83,185.03,185.13,184.66799999999998,182.09,176.53260000000003,185.86,185.83,185.03,185.13,184.66799999999998,182.09,176.53260000000003,266.3,266.48,265.24,-20072120.87999984,-128832952.07999994,359.46,2019-04-15,15,0,105,16,0,0,0,0,0,0,0,2019,4
2019-04-16,355.0,364.4787,352.72,359.46,18740232.0,7.584353700402923,378.15870740080584,347.8212925991942,348.87,351.14,364.71,367.72,350.71,358.20799999999997,362.02799999999996,362.99,359.36940000000004,338.061825,0.053885001529636156,1.6930560725596455,357.64547901037946,357.64547901037946,357.64547901037946,357.64547901037946,357.64547901037946,9.953407602416636,14.128082740143203,1333.3333333333335,-2.246274339171121,49.604116728762065,-44.79857420401092,55.20142579598908,0.027641197506481318,186.5,185.86,185.83,184.48,185.045,182.4625,176.872,186.5,185.86,185.83,184.48,185.045,182.4625,176.872,266.49,266.3,263.83,198459056.87999952,12743357.760000128,354.74,2019-04-16,16,1,106,16,0,0,0,0,0,0,0,2019,4
2019-04-17,365.05,368.764,350.6,354.74,18054101.0,7.220016328905327,376.40603265781067,347.52596734218935,359.46,348.87,363.92,369.75,355.0,356.37199999999996,360.527,361.966,359.34799999999996,337.87837499999995,-0.38676878804403714,1.277091100438909,356.67698600691966,356.67698600691966,356.67698600691966,356.67698600691966,356.67698600691966,10.539878487958305,13.31978829795122,1333.3333333333333,-4.059499661933737,46.44761812961034,-59.955684719256226,40.044315280743774,0.02803168725920475,187.15,186.5,185.86,185.47,185.382,182.832,177.19439999999997,187.15,186.5,185.86,185.47,185.382,182.832,177.19439999999997,265.84,266.49,264.74,-85215356.71999946,-369747988.4800003,360.35,2019-04-17,17,2,107,16,0,0,0,0,0,0,0,2019,4
2019-04-18,355.0,360.41,351.64,360.35,8353165.0,6.176231179217219,373.44246235843445,348.7375376415656,354.74,359.46,367.65,367.88,365.05,354.912,359.774,361.09000000000003,359.51120000000003,337.689225,-0.280081372034374,0.9656566059442524,357.9013240046131,357.9013240046131,357.9013240046131,357.9013240046131,357.9013240046131,10.413458595961286,12.569229173058664,1333.3333333333335,-2.0468631075350583,50.48096522062108,-41.940559721263234,58.059440278736766,0.028875363119203395,187.39,187.15,186.5,185.03,185.75,183.073,177.5318,187.39,187.15,186.5,185.03,185.75,183.073,177.5318,266.34,265.84,264.69,46861255.65000011,-146347450.79999986,377.34,2019-04-18,18,3,108,16,0,0,0,0,0,0,0,2019,4
2019-04-22,359.7,377.69,359.0,377.34,11980534.0,7.165316517060469,376.2371330341209,347.5758669658791,360.35,354.74,351.14,365.49,355.0,360.15200000000004,360.959,361.9065,360.16380000000004,337.62332499999997,1.1620250806459467,1.0049303008845913,364.3808826697421,364.3808826697421,364.3808826697421,364.3808826697421,364.3808826697421,11.004640124821194,13.460268654212618,1333.3333333333333,3.2422227694328063,60.24616327175342,-0.9881422924901823,99.01185770750982,0.025108385885448854,187.92,187.39,187.15,185.83,186.076,183.541,177.92559999999997,187.92,187.39,187.15,185.83,186.076,183.541,177.92559999999997,266.6,266.34,266.48,203549272.65999943,195642120.21999982,381.89,2019-04-22,22,0,112,17,0,0,0,0,0,0,0,2019,4
2019-04-23,375.45,384.8,374.7069,381.89,10089820.0,8.410142044621514,379.50978408924306,345.86921591075696,377.34,360.35,348.87,361.41,359.7,366.756,363.007,362.6895,360.85020000000003,337.540825,2.641601075416645,1.3322644557910022,370.2172551131614,370.2172551131614,370.2172551131614,370.2172551131614,370.2172551131614,10.939530115905395,14.780407805506032,1333.3333333333335,5.666694336072593,62.38544282099754,-6.842229014813127,93.15777098518687,0.02241925932999926,190.31,187.92,187.39,185.86,186.594,184.1455,178.36059999999998,190.31,187.92,187.39,185.86,186.594,184.1455,178.36059999999998,268.9,266.6,266.3,45908681.00000011,158006581.1999997,374.23,2019-04-23,23,1,113,17,0,0,0,0,0,0,0,2019,4
2019-04-24,381.07,381.9,373.2698,374.23,6541872.0,8.76445985666716,380.9314197133344,345.8735802866657,381.89,377.34,359.46,364.71,375.45,369.71,363.959,363.40250000000003,361.4202,337.37072499999994,3.159655190118258,1.6977426026564533,371.5548367421076,371.5548367421076,371.5548367421076,371.5548367421076,371.5548367421076,10.774577964769295,15.821159787244635,1333.3333333333335,2.610293109593935,56.83990246430284,-24.85304490947563,75.14695509052437,0.026661042165551135,189.71,190.31,187.92,186.5,187.11700000000002,184.6785,178.7868,189.71,190.31,187.92,186.5,187.11700000000002,184.6785,178.7868,268.37,268.9,266.49,-50110739.519999795,93287094.71999994,368.33,2019-04-24,24,2,114,17,0,0,0,0,0,0,0,2019,4
2019-04-25,374.49,374.76,365.7,368.33,6255496.0,8.49748722921709,381.1454744584342,347.15552554156585,374.23,381.89,354.74,363.92,381.07,372.428,364.4,364.1505,361.5874,337.11752499999994,3.058875306307698,1.9699691433867024,370.4798911614051,370.4798911614051,370.4798911614051,370.4798911614051,370.4798911614051,10.652108110142917,15.861422531067577,1333.3333333333335,1.2118047922620268,52.9366638518851,-38.725605454973,61.274394545027,0.027212519644754563,190.48,189.71,190.31,187.15,187.618,185.3075,179.17860000000002,190.48,189.71,190.31,187.15,187.618,185.3075,179.17860000000002,268.27,268.37,265.84,-36907426.400000215,93582220.15999988,374.85,2019-04-25,25,3,115,17,0,0,0,0,0,0,0,2019,4
2019-04-26,368.35,375.14,366.24,374.85,5621901.0,8.506696356101822,382.1758927122037,348.14910728779637,368.33,374.23,360.35,367.65,374.49,375.32800000000003,365.12,365.1625,362.04900000000004,336.913625,3.4651716901449277,2.2690096527383474,371.9365941076034,371.9365941076034,371.9365941076034,371.9365941076034,371.9365941076034,10.526957530846994,15.931000290294682,1333.3333333333333,1.958384332925349,56.49230648841527,-23.395250411474212,76.60474958852579,0.027363448315748044,190.65,190.48,189.71,187.39,188.18,185.92450000000002,179.57139999999998,190.65,190.48,189.71,187.39,188.18,185.92450000000002,179.57139999999998,269.5,268.27,266.34,36654794.52000022,113787276.24000005,371.83,2019-04-26,26,4,116,17,0,0,0,0,0,0,0,2019,4
2019-04-29,373.68,374.5753,369.115,371.83,3821703.0,8.378254057547382,382.68250811509483,349.16949188490526,374.85,368.33,377.34,351.14,368.35,374.226,367.18899999999996,365.92600000000004,362.3042,336.679525,3.503094250813433,2.5158265723533644,371.9010627384023,371.9010627384023,371.9010627384023,371.9010627384023,371.9010627384023,10.184674850072211,15.995608209576995,1333.3333333333333,5.892236714700689,54.44065873975335,-30.4961203856102,69.5038796143898,0.016842329050782034,191.02,190.65,190.48,187.92,188.699,186.4925,179.96739999999997,191.02,190.65,190.48,187.92,188.699,186.4925,179.96739999999997,269.84,269.5,266.6,-11541543.060000148,58357404.80999993,370.54,2019-04-29,29,0,119,18,0,0,0,0,0,0,0,2019,4
2019-04-30,369.56,374.5,368.348,370.54,3870095.0,8.439526988501841,382.9840539770037,349.2259460229963,371.83,374.85,381.89,348.87,373.68,371.956,369.356,366.105,362.5776,336.464725,3.3899783738350493,2.6906569326497016,371.4473751589349,371.4473751589349,371.4473751589349,371.4473751589349,371.4473751589349,9.896626646495623,15.951619031184746,1333.3333333333335,6.211482787284666,53.54610015455788,-33.529273454032406,66.4707265459676,0.01470859436014331,189.54,191.02,190.65,190.31,189.067,186.8675,180.31940000000003,189.54,191.02,190.65,190.31,189.067,186.8675,180.31940000000003,270.01,269.84,268.9,-4992422.549999859,13854940.100000158,378.81,2019-04-30,30,1,120,18,1,0,0,0,0,0,0,2019,4
2019-05-01,374.0,385.99,373.1746,378.81,9257284.0,8.90282656180889,384.4651531236178,348.85384687638225,370.54,371.83,374.23,359.46,369.56,372.872,371.291,366.65950000000004,362.91540000000003,336.37977499999994,3.9224376910304954,2.9370130843258604,373.90158343928994,373.90158343928994,373.90158343928994,373.90158343928994,373.90158343928994,10.293296171745935,16.922399451202796,1333.3333333333335,5.383074611917883,58.27913011921824,-16.42268984446478,83.57731015553523,0.01661753127479698,188.93,189.54,191.02,189.71,189.31,187.17749999999998,180.65239999999997,188.93,189.54,191.02,189.71,189.31,187.17749999999998,180.65239999999997,268.04,270.01,268.37,76557738.67999983,102663279.55999976,379.06,2019-05-01,1,2,121,18,0,1,0,0,0,0,0,2019,5
2019-05-02,378.0,383.5,374.51,379.06,5398167.0,9.307137894629532,385.73927578925907,348.51072421074093,378.81,370.54,368.33,354.74,374.0,375.01800000000003,373.723,367.125,363.29839999999996,336.272675,4.314849547055076,3.2125803768717036,375.6210556261933,375.6210556261933,375.6210556261933,375.6210556261933,375.6210556261933,10.200203588049797,17.82383841264813,1333.3333333333333,6.855725319952639,58.417057812050075,-15.850869167429101,84.14913083257089,0.013405744591748356,188.11,188.93,189.54,190.48,189.406,187.394,180.96959999999999,188.11,188.93,189.54,190.48,189.406,187.394,180.96959999999999,267.51,268.04,268.27,1349541.75,50256934.77000001,385.03,2019-05-02,2,3,122,18,0,0,0,0,0,0,0,2019,5
2019-05-03,381.53,385.03,378.2717,385.03,5130301.0,10.133701913607783,388.2499038272155,347.7150961727844,379.06,378.81,374.85,360.35,378.0,377.054,376.191,367.98249999999996,363.8596,336.300425,5.049361975028091,3.5799366965029815,378.7573704174622,378.7573704174622,378.7573704174622,378.7573704174622,378.7573704174622,9.954353331760524,18.787692417483147,1333.3333333333333,6.8488969057860265,61.67538659783932,-2.1957913998170993,97.80420860018289,0.012995773773417046,191.11,188.11,188.93,190.65,189.77800000000002,187.764,181.35940000000002,191.11,188.11,188.93,190.65,189.77800000000002,187.764,181.35940000000002,270.05,267.51,269.5,30627896.96999985,87984662.14999989,378.67,2019-05-03,3,4,123,18,0,0,0,0,0,0,0,2019,5
2019-05-06,377.69,381.35,376.0,378.67,5793144.0,10.388431964660654,389.41836392932134,347.86463607067867,385.03,379.06,371.83,377.34,381.53,378.422,376.32399999999996,368.6415,364.17260000000005,336.318125,5.059941661046594,3.875937689411704,378.7282469449748,378.7282469449748,378.7282469449748,378.7282469449748,378.7282469449748,9.888328093777629,19.3194388438891,1333.333333333333,0.3524672708962848,56.58824975407766,-20.68380898558914,79.31619101441086,0.015502046979900791,189.94,191.11,188.11,191.02,189.98000000000002,188.02800000000002,181.7004,189.94,191.11,188.11,191.02,189.98000000000002,188.02800000000002,181.7004,268.98,270.05,269.84,-36844395.83999975,76353637.92000005,370.46,2019-05-06,6,0,126,19,0,0,0,0,0,0,0,2019,5
2019-05-07,377.0,379.91,365.81,370.46,6974924.0,10.253081898689025,389.60016379737806,348.58783620262193,378.67,385.03,370.54,381.89,377.69,378.406,375.181,369.094,364.3036,336.349275,4.355638661077592,3.971877883744882,375.97216462998324,375.97216462998324,375.97216462998324,375.97216462998324,375.97216462998324,10.189161801364943,18.392209137582537,1333.3333333333333,-2.993008457932915,50.76702967446746,-43.88245267024593,56.11754732975407,0.019296868968828002,186.24,189.94,191.11,189.54,189.573,188.08350000000002,181.9548,186.24,189.94,191.11,189.54,189.573,188.08350000000002,181.9548,264.62,268.98,270.01,-57264126.04000025,63123062.19999968,364.37,2019-05-07,7,1,127,19,0,0,0,0,0,0,0,2019,5
2019-05-08,367.92,369.0,361.36,364.37,6571957.0,10.261012107675155,389.5990242153503,348.5549757846497,370.46,378.67,378.81,374.23,377.0,375.518,374.195,369.077,364.2916,336.365875,3.2683854427419874,3.831179395544303,372.10477641998887,372.10477641998887,372.10477641998887,372.10477641998887,372.10477641998887,10.111364529838871,17.14986938829396,1333.3333333333335,-2.6347433396574336,46.91197703973776,-62.94032023289662,37.059679767103376,0.015567242400585922,185.77,186.24,189.94,188.93,189.17900000000003,188.148,182.19619999999998,185.77,186.24,189.94,188.93,189.17900000000003,188.148,182.19619999999998,264.1,264.62,268.04,-40023218.12999984,-2234465.3799998355,362.75,2019-05-08,8,2,128,19,0,0,0,0,0,0,0,2019,5
2019-05-09,360.9,364.2,352.75,362.75,5882572.0,10.295238692571152,389.60897738514234,348.4280226148577,364.37,370.46,379.06,368.33,367.92,372.256,373.637,369.0185,364.28920000000005,336.366325,2.250071548687174,3.5149578261728776,368.98651761332593,368.98651761332593,368.98651761332593,368.98651761332593,368.98651761332593,10.219124206278952,16.885191286793507,1333.3333333333335,-1.5149458366139017,45.91320005414148,-69.91576413959086,30.084235860409137,0.015044890666030092,184.77,185.77,186.24,188.11,188.608,188.113,182.4198,184.77,185.77,186.24,188.11,188.608,188.113,182.4198,263.29,264.1,267.51,-9529766.640000027,-6882609.240000093,361.04,2019-05-09,9,3,129,19,0,0,0,0,0,0,0,2019,5
2019-05-10,361.62,365.2578,353.06,361.04,5657123.0,10.446469864588304,389.5809397291766,347.7950602708234,362.75,364.37,385.03,374.85,360.9,367.45799999999997,372.256,368.688,364.34799999999996,336.384925,1.290195175297356,3.070005295997773,366.337678408884,366.337678408884,366.337678408884,366.337678408884,366.337678408884,10.360458191544739,16.506853127642714,1333.3333333333333,-3.6841403227957854,44.828268027378385,-75.06016847172077,24.939831528279235,0.0077638014396515095,185.0,184.77,185.77,191.11,188.043,188.1115,182.65599999999998,185.0,184.77,185.77,191.11,188.043,188.1115,182.65599999999998,264.52,263.29,270.05,-9673680.329999885,-37393583.029999755,345.26,2019-05-10,10,4,130,19,0,0,0,0,0,0,0,2019,5
2019-05-13,352.29,354.26,343.1,345.26,8026697.0,11.032621676319947,390.4592433526399,346.32875664736014,361.04,362.75,378.67,371.83,361.62,360.77599999999995,369.59900000000005,368.394,364.1068,336.296875,-0.7353512161083131,2.308933993576556,359.3117856059227,359.3117856059227,359.3117856059227,359.3117856059227,359.3117856059227,10.901854035005828,17.054085239335368,1333.3333333333335,-7.14573864400398,36.303079291842714,-94.96386103986951,5.0361389601304944,0.016100264615261546,178.58,185.0,184.77,189.94,186.799,187.749,182.7398,178.58,185.0,184.77,189.94,186.799,187.749,182.7398,258.03,264.52,268.98,-126661278.66000023,-47196978.35999996,345.61,2019-05-13,13,0,133,20,0,0,0,0,0,0,0,2019,5
2019-05-14,348.71,349.95,342.5,345.61,5353029.0,11.35561252375437,390.94222504750877,345.51977495249133,345.26,361.04,370.46,370.54,352.29,355.80600000000004,367.10600000000005,368.23100000000005,363.9982,336.20947499999994,-2.2860174633223096,1.3899437021967829,354.74452373728184,354.74452373728184,354.74452373728184,354.74452373728184,354.74452373728184,10.65529303250541,17.611770877455463,1333.3333333333335,-6.728018567496089,36.59111602779514,-92.84893078868703,7.151069211312976,0.017963824200590936,180.54,178.58,185.0,186.24,185.899,187.483,182.8622,180.54,178.58,185.0,186.24,185.899,187.483,182.8622,260.27,258.03,264.62,1873560.1500001217,-17450874.53999995,354.99,2019-05-14,14,1,134,20,0,0,0,0,0,0,0,2019,5
2019-05-15,343.34,356.5,341.39,354.99,6340118.0,11.579117717055862,391.16573543411175,344.84926456588835,345.61,345.26,364.37,378.81,348.71,353.93,364.724,368.00750000000005,364.01199999999994,336.208375,-2.726613326942129,0.5666322963690005,354.8263491581879,354.8263491581879,354.8263491581879,354.8263491581879,354.8263491581879,10.973486387326455,17.26372357838571,1333.3333333333337,-6.288112774213984,43.91133427247472,-69.50672645739907,30.493273542600935,0.025336637411645553,183.09,180.54,178.58,185.77,185.315,187.3125,183.03300000000002,183.09,180.54,178.58,185.77,185.315,187.3125,183.03300000000002,261.81,260.27,264.1,59470306.839999974,-28340327.45999981,359.31,2019-05-15,15,2,135,20,0,0,0,0,0,0,0,2019,5
2019-05-16,356.37,364.0,353.935,359.31,6441463.0,11.346270149963946,390.9285402999279,345.5434597000721,354.99,345.61,362.75,379.06,343.34,353.242,362.74899999999997,368.236,364.006,336.33012499999995,-2.6961216152261045,-0.08591848595002055,356.32089943879197,356.32089943879197,356.32089943879197,356.32089943879197,356.32089943879197,10.908594502517422,16.079528990176343,1333.3333333333333,-5.21025695140611,46.948954385429644,-59.82062780269057,40.17937219730943,0.02648177988717896,184.93,183.09,180.54,184.77,184.997,187.2015,183.2604,184.93,183.09,180.54,184.77,184.997,187.2015,183.2604,264.21,261.81,263.29,27827120.159999955,29437485.909999955,354.45,2019-05-16,16,3,136,20,0,0,0,0,0,0,0,2019,5
2019-05-17,356.39,359.62,353.785,354.45,4725448.0,11.635117849364267,391.2112356987285,344.67076430127145,359.31,354.99,361.04,385.03,356.37,351.924,359.691,367.941,364.043,336.415125,-3.029199372540063,-0.6745746632680292,355.697266292528,355.697266292528,355.697266292528,355.697266292528,355.697266292528,10.546194895194747,14.996218807608088,1333.3333333333335,-7.942238267148011,44.058130579706706,-70.71748878923768,29.282511210762323,0.027026817755392264,183.04,184.93,183.09,185.0,184.19,186.984,183.49259999999998,183.04,184.93,183.09,185.0,184.19,186.984,183.49259999999998,262.61,264.21,264.52,-22965677.280000065,-27880143.20000016,348.11,2019-05-17,17,4,137,20,0,0,0,0,0,0,0,2019,5
2019-05-20,351.23,352.418,345.4,348.11,4621515.0,12.213778015881456,390.9070560317629,342.05194396823714,354.45,359.31,345.26,378.67,356.39,352.494,356.635,366.47950000000003,364.0132,336.46377499999994,-3.7613919245947045,-1.2919381155333642,353.16817752835203,353.16817752835203,353.16817752835203,353.16817752835203,353.16817752835203,10.439323831252265,14.850286364970227,1333.3333333333333,-8.070351493384742,40.55038302317488,-84.93273542600892,15.067264573991086,0.018525210479910036,179.95,183.04,184.93,178.58,183.19099999999997,186.5855,183.66819999999998,179.95,183.04,184.93,178.58,183.19099999999997,186.5855,183.66819999999998,260.82,262.61,258.03,-29300405.099999886,-135086883.4499998,354.27,2019-05-20,20,0,140,21,0,0,0,0,0,0,0,2019,5
2019-05-21,350.95,356.425,349.93,354.27,4026369.0,11.937989460901694,388.9744789218033,341.22252107819656,348.11,354.45,345.61,370.46,351.23,354.226,355.01599999999996,365.09849999999994,363.9214,336.51262499999996,-3.80078618133723,-1.7937077286941374,353.53545168556803,353.53545168556803,353.53545168556803,353.53545168556803,353.53545168556803,10.287586414734246,14.239947125992101,1333.3333333333335,-4.370242401338876,45.12206647688838,-70.48579285059579,29.514207149404214,0.01980986680805638,181.83,179.95,183.04,180.54,182.75000000000003,186.1615,183.8102,181.83,179.95,183.04,180.54,182.75000000000003,186.1615,183.8102,263.03,260.82,260.27,24802433.039999872,-111208311.78000002,359.73,2019-05-21,21,1,141,21,0,0,0,0,0,0,0,2019,5
2019-05-22,358.01,370.46,357.3,359.73,6229389.0,11.793665237618974,387.96083047523797,340.7861695247621,354.27,348.11,354.99,364.37,350.95,355.174,354.552,364.37350000000004,363.99060000000003,336.595825,-3.3527812693111514,-2.10552243681754,355.60030112371203,355.60030112371203,355.60030112371203,355.60030112371203,355.60030112371203,10.70918738511037,14.151856120419149,1333.3333333333335,-1.2734308532535572,48.874888536864574,-57.97433547204391,42.02566452795609,0.01705288033873937,181.02,181.83,179.95,183.09,182.275,185.727,183.9168,181.02,181.83,179.95,183.09,182.275,185.727,183.9168,262.31,263.03,261.81,34012463.94000023,-90326140.5,352.21,2019-05-22,22,2,142,21,0,0,0,0,0,0,0,2019,5
2019-05-23,355.5,357.42,347.7,352.21,5630443.0,12.056935926990318,387.68137185398064,339.45362814601935,359.73,354.27,359.31,362.75,358.01,353.754,353.498,363.5675,363.81059999999997,336.602275,-3.563457976193206,-2.3971095446926736,354.4702007491414,354.4702007491414,354.4702007491414,354.4702007491414,354.4702007491414,10.803531143316775,13.164651384826898,1333.3333333333335,-2.9055823569951813,44.37399599202693,-72.92292292292296,27.077077077077032,0.01881986795473949,178.25,181.02,181.83,184.93,181.623,185.1155,183.9416,178.25,181.02,181.83,184.93,181.623,185.1155,183.9416,259.24,262.31,264.21,-42340931.360000215,-90762741.16000003,354.39,2019-05-23,23,3,143,21,0,0,0,0,0,0,0,2019,5
2019-05-24,355.41,359.44,353.791,354.39,3830963.0,11.916431590131689,386.37736318026333,338.7116368197366,352.21,359.73,354.45,361.04,355.5,353.742,352.83299999999997,362.54449999999997,363.722,336.615075,-3.514005732568762,-2.6204887822678913,354.44346716609425,354.44346716609425,354.44346716609425,354.44346716609425,354.44346716609425,10.54827891879415,12.387351508432383,1333.3333333333333,-1.8419011743851192,45.928544440478866,-66.251298026999,33.748701973001005,0.018342990764892878,178.16,178.25,181.02,183.04,180.939,184.491,183.97060000000002,178.16,178.25,181.02,183.04,180.939,184.491,183.97060000000002,259.69,259.24,262.61,8351499.340000026,-78381502.98000014,354.78,2019-05-24,24,4,144,21,0,0,0,0,0,0,0,2019,5
2019-05-28,354.39,361.2,353.64,354.78,4717144.0,11.82672557789862,385.34545115579726,338.03854884420275,354.39,352.21,348.11,345.26,355.41,355.07599999999996,353.78499999999997,361.692,363.5884,336.650925,-3.404104336765272,-2.7772118931673675,354.5556447773962,354.5556447773962,354.5556447773962,354.5556447773962,354.5556447773962,10.334830424594568,11.832098786306798,1333.3333333333333,2.757342292764868,46.218115537267956,-53.938768489852116,46.061231510147884,0.015420672145004886,177.49,178.16,178.25,179.95,180.82999999999998,183.8145,183.9534,177.49,178.16,178.25,179.95,180.82999999999998,183.8145,183.9534,257.36,259.69,260.82,1839686.1599999357,-80427305.20000005,349.19,2019-05-28,28,1,148,22,0,0,0,0,0,0,0,2019,5
2019-05-29,353.6,353.8476,345.9,349.19,5658913.0,11.948968453613452,384.5224369072269,336.7265630927731,354.78,354.39,354.27,345.61,354.39,354.06,354.143,360.6245,363.3034,336.650075,-3.725131968694029,-2.9667959082727,352.76709651826417,352.76709651826417,352.76709651826417,352.76709651826417,352.76709651826417,10.230913965694954,11.416000756815267,1333.3333333333333,1.035849657127972,42.68923161928539,-73.1682146542827,26.83178534571728,0.015193254541316929,176.03,177.49,178.16,181.83,180.379,183.139,183.905,176.03,177.49,178.16,181.83,180.379,183.139,183.905,255.59,257.36,263.03,-31633323.66999986,-120817792.55000013,351.85,2019-05-29,29,2,149,22,0,0,0,0,0,0,0,2019,5
2019-05-30,350.55,354.21,348.3,351.85,4008042.0,11.292094241929147,381.8606884838583,336.6923115161418,349.19,354.78,359.73,354.99,353.6,352.48400000000004,353.829,359.27650000000006,363.1648,336.67997500000007,-3.722003965576107,-3.1178375197333814,352.4613976788428,352.4613976788428,352.4613976788428,352.4613976788428,352.4613976788428,9.9222772538596,10.99106043457341,1333.3333333333335,-0.8845319586467186,44.84721023031272,-64.017887856897,35.98211214310299,0.013116486084628905,176.77,176.03,177.49,181.02,179.747,182.531,183.8594,176.77,176.03,177.49,181.02,179.747,182.531,183.8594,256.3,255.59,262.31,10661391.7200001,-108056812.31999992,343.28,2019-05-30,30,3,150,22,0,0,0,0,0,0,0,2019,5
2019-05-31,347.22,349.34,342.92,343.28,5023449.0,10.81715784980323,379.1218156996065,335.85318430039354,351.85,349.19,352.21,359.31,350.55,350.698,352.226,357.4875,362.526,336.68982500000004,-4.360783974921674,-3.3664268107710402,349.4009317858952,349.4009317858952,349.4009317858952,349.4009317858952,349.4009317858952,9.851400307155343,11.104879399224117,1333.3333333333335,-4.461328657705054,39.66513503687474,-93.49845201238394,6.501547987616053,0.014247857215817592,173.95,176.77,176.03,178.25,178.649,181.823,183.7432,173.95,176.77,176.03,178.25,178.649,181.823,183.7432,252.87,256.3,259.24,-43050957.93000025,-179739005.22000015,336.63,2019-05-31,31,4,151,22,1,0,0,0,0,0,0,2019,5
2019-06-03,343.56,347.66,332.65,336.63,7849589.0,9.685923521992072,374.4393470439841,335.69565295601586,343.28,351.85,354.39,354.45,347.22,347.146,350.444,355.0675,361.70120000000003,336.685525,-5.3420414298229275,-3.761549734581418,345.1439545239301,345.1439545239301,345.1439545239301,345.1439545239301,345.1439545239301,10.219871713787109,12.047494345983495,1333.3333333333335,-5.027507405840033,36.17235989196323,-89.47368421052626,10.526315789473733,0.013789254169627204,170.12,173.95,176.77,178.16,177.357,180.77349999999998,183.49419999999998,170.12,173.95,176.77,178.16,177.357,180.77349999999998,183.49419999999998,252.12,252.87,259.69,-52199766.84999982,-379920107.59999985,353.4,2019-06-03,3,0,154,23,0,0,0,0,0,0,0,2019,6
2019-06-04,345.0,353.61,343.25,353.4,7891632.0,7.934929708187791,369.67385941637554,337.9341405836244,336.63,343.28,354.78,348.11,343.56,346.87,350.973,353.804,361.54900000000004,336.82052500000003,-4.71217714030314,-3.9516752157257624,347.8959696826201,347.8959696826201,347.8959696826201,347.8959696826201,347.8959696826201,10.702738019945174,12.237566751818843,1333.3333333333333,1.5196345982591604,48.49049968248495,-45.12033853477916,54.87966146522084,0.030642066559722635,174.91,170.12,173.95,177.49,176.853,180.022,183.4212,174.91,170.12,173.95,177.49,176.853,180.022,183.4212,257.67,252.12,257.36,132342668.63999985,-199421540.6400003,355.73,2019-06-04,4,1,155,23,0,0,0,0,0,0,0,2019,6
2019-06-05,354.38,357.88,348.71,355.73,5020081.0,6.927206374729487,366.92191274945895,339.21308725054104,353.4,336.63,349.19,354.27,345.0,348.178,351.119,353.0675,361.339,336.98697500000003,-3.979124752328289,-3.957165123046268,350.50731312174673,350.50731312174673,350.50731312174673,350.50731312174673,350.50731312174673,10.593256732806235,11.952872324950928,1333.3333333333333,0.41211505349028604,49.93616575973113,-38.957947632901245,61.042052367098755,0.029450740660313904,176.21,174.91,170.12,176.03,176.291,179.52050000000003,183.38100000000003,176.21,174.91,170.12,176.03,176.291,179.52050000000003,183.38100000000003,259.85,257.67,255.59,11696788.730000205,-73945793.1299998,357.13,2019-06-05,5,2,156,23,0,0,0,0,0,0,0,2019,6
